"Lake_ID","Sample1","Sample2","Date1","Date2","TimeDiff_days","predator","nutrients","distance","component"
"L3","L3_0.45_Feb23","L3_0.45_March23",2023-02-21,2023-03-28,35,1,1,0.0687893081761006,"Nestedness (SNE)"
"L3","L3_0.45_Feb23","L3_0.45B_Apr23",2023-02-21,2023-05-03,71,1,1,0.353725490196078,"Nestedness (SNE)"
"L3","L3_0.45_March23","L3_0.45B_Apr23",2023-03-28,2023-05-03,36,1,1,0.364705882352941,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_May22",2022-04-21,2022-05-19,28,1,0,0.0816326530612245,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_June22",2022-04-21,2022-06-23,63,1,0,0.123827392120075,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_July22",2022-04-21,2022-07-21,91,1,0,0.117233009708738,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Aug22",2022-04-21,2022-08-18,119,1,0,0.191154422788606,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Sept22",2022-04-21,2022-09-22,154,1,0,0.037037037037037,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Oct22",2022-04-21,2022-10-21,183,1,0,0.0510697032436163,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Nov22",2022-04-21,2022-11-18,211,1,0,0.0813492063492064,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Dec22",2022-04-21,2022-12-15,238,1,0,0.06438127090301,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Janv23",2022-04-21,2023-01-25,279,1,0,0.10510570402872,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Feb23",2022-04-21,2023-02-21,306,1,0,0.0498575498575499,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45B_March23",2022-04-21,2023-03-28,341,1,0,0.0512820512820513,"Nestedness (SNE)"
"L4","L4_0.45_April22","L4_0.45_Apr23",2022-04-21,2023-05-03,377,1,0,0.232865400495458,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_June22",2022-05-19,2022-06-23,35,1,0,0.0542005420054201,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_July22",2022-05-19,2022-07-21,63,1,0,0.0581460674157303,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Aug22",2022-05-19,2022-08-18,91,1,0,0.114942528735632,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Sept22",2022-05-19,2022-09-22,126,1,0,0.116377129364142,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Oct22",2022-05-19,2022-10-21,155,1,0,0.102699144173799,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Nov22",2022-05-19,2022-11-18,183,1,0,0.155729984301413,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Dec22",2022-05-19,2022-12-15,210,1,0,0.0121236613457264,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Janv23",2022-05-19,2023-01-25,251,1,0,0.0130434782608696,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Feb23",2022-05-19,2023-02-21,278,1,0,0.022785813354468,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45B_March23",2022-05-19,2023-03-28,313,1,0,0.0297206261145235,"Nestedness (SNE)"
"L4","L4_0.45_May22","L4_0.45_Apr23",2022-05-19,2023-05-03,349,1,0,0.328840970350404,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_July22",2022-06-23,2022-07-21,28,1,0,0.00679012345679012,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Aug22",2022-06-23,2022-08-18,56,1,0,0.0886699507389163,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Sept22",2022-06-23,2022-09-22,91,1,0,0.194042736887546,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Oct22",2022-06-23,2022-10-21,120,1,0,0.171572750210261,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Nov22",2022-06-23,2022-11-18,148,1,0,0.199920031987205,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Dec22",2022-06-23,2022-12-15,175,1,0,0.043273013375295,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Janv23",2022-06-23,2023-01-25,216,1,0,0.0210260723296888,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Feb23",2022-06-23,2023-02-21,243,1,0,0.0534017971758665,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45B_March23",2022-06-23,2023-03-28,278,1,0,0.0734274711168164,"Nestedness (SNE)"
"L4","L4_0.45_June22","L4_0.45_Apr23",2022-06-23,2023-05-03,314,1,0,0.345501534485544,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Aug22",2022-07-21,2022-08-18,28,1,0,0.0989505247376312,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Sept22",2022-07-21,2022-09-22,63,1,0,0.185714285714286,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Oct22",2022-07-21,2022-10-21,92,1,0,0.175,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Nov22",2022-07-21,2022-11-18,120,1,0,0.211776859504132,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Dec22",2022-07-21,2022-12-15,147,1,0,0.0554347826086957,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Janv23",2022-07-21,2023-01-25,188,1,0,0.027906976744186,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Feb23",2022-07-21,2023-02-21,215,1,0,0.074468085106383,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45B_March23",2022-07-21,2023-03-28,250,1,0,0.074468085106383,"Nestedness (SNE)"
"L4","L4_0.45_July22","L4_0.45_Apr23",2022-07-21,2023-05-03,286,1,0,0.373333333333333,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Sept22",2022-08-18,2022-09-22,35,1,0,0.308296346876067,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Oct22",2022-08-18,2022-10-21,64,1,0,0.274535809018568,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Nov22",2022-08-18,2022-11-18,92,1,0,0.293416927899687,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Dec22",2022-08-18,2022-12-15,119,1,0,0.11749680715198,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Janv23",2022-08-18,2023-01-25,160,1,0,0.0781609195402299,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Feb23",2022-08-18,2023-02-21,187,1,0,0.135022850020773,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45B_March23",2022-08-18,2023-03-28,222,1,0,0.124636476942252,"Nestedness (SNE)"
"L4","L4_0.45_Aug22","L4_0.45_Apr23",2022-08-18,2023-05-03,258,1,0,0.421979657653188,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Oct22",2022-09-22,2022-10-21,29,1,0,0.01218820861678,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Nov22",2022-09-22,2022-11-18,57,1,0,0.0367647058823529,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Dec22",2022-09-22,2022-12-15,84,1,0,0.0899503722084367,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Janv23",2022-09-22,2023-01-25,125,1,0,0.134119380987472,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Feb23",2022-09-22,2023-02-21,152,1,0,0.0846560846560847,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45B_March23",2022-09-22,2023-03-28,187,1,0,0.0873015873015873,"Nestedness (SNE)"
"L4","L4_0.45_Sept22","L4_0.45_Apr23",2022-09-22,2023-05-03,223,1,0,0.142094017094017,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45_Nov22",2022-10-21,2022-11-18,28,1,0,0.0246153846153846,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45_Dec22",2022-10-21,2022-12-15,55,1,0,0.125378558449425,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45_Janv23",2022-10-21,2023-01-25,96,1,0,0.145885734818541,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45_Feb23",2022-10-21,2023-02-21,123,1,0,0.0934539190353144,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45B_March23",2022-10-21,2023-03-28,158,1,0,0.0964685615848407,"Nestedness (SNE)"
"L4","L4_0.45_Oct22","L4_0.45_Apr23",2022-10-21,2023-05-03,194,1,0,0.126126126126126,"Nestedness (SNE)"
"L4","L4_0.45_Nov22","L4_0.45_Dec22",2022-11-18,2022-12-15,27,1,0,0.146761133603239,"Nestedness (SNE)"
"L4","L4_0.45_Nov22","L4_0.45_Janv23",2022-11-18,2023-01-25,68,1,0,0.185724067100308,"Nestedness (SNE)"
"L4","L4_0.45_Nov22","L4_0.45_Feb23",2022-11-18,2023-02-21,95,1,0,0.137037037037037,"Nestedness (SNE)"
"L4","L4_0.45_Nov22","L4_0.45B_March23",2022-11-18,2023-03-28,130,1,0,0.148148148148148,"Nestedness (SNE)"
"L4","L4_0.45_Nov22","L4_0.45_Apr23",2022-11-18,2023-05-03,166,1,0,0.108719539784112,"Nestedness (SNE)"
"L4","L4_0.45_Dec22","L4_0.45_Janv23",2022-12-15,2023-01-25,41,1,0,0.043921916592724,"Nestedness (SNE)"
"L4","L4_0.45_Dec22","L4_0.45_Feb23",2022-12-15,2023-02-21,68,1,0,0.0119738751814223,"Nestedness (SNE)"
"L4","L4_0.45_Dec22","L4_0.45B_March23",2022-12-15,2023-03-28,103,1,0,0.00979680696661829,"Nestedness (SNE)"
"L4","L4_0.45_Dec22","L4_0.45_Apr23",2022-12-15,2023-05-03,139,1,0,0.282288698955366,"Nestedness (SNE)"
"L4","L4_0.45_Janv23","L4_0.45_Feb23",2023-01-25,2023-02-21,27,1,0,0.0539130434782609,"Nestedness (SNE)"
"L4","L4_0.45_Janv23","L4_0.45B_March23",2023-01-25,2023-03-28,62,1,0,0.0521739130434783,"Nestedness (SNE)"
"L4","L4_0.45_Janv23","L4_0.45_Apr23",2023-01-25,2023-05-03,98,1,0,0.303232998885173,"Nestedness (SNE)"
"L4","L4_0.45_Feb23","L4_0.45B_March23",2023-02-21,2023-03-28,35,1,0,0,"Nestedness (SNE)"
"L4","L4_0.45_Feb23","L4_0.45_Apr23",2023-02-21,2023-05-03,71,1,0,0.265582655826558,"Nestedness (SNE)"
"L4","L4_0.45B_March23","L4_0.45_Apr23",2023-03-28,2023-05-03,36,1,0,0.278229448961156,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_May22",2022-04-21,2022-05-19,28,1,0,0.0767650834403081,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_June22",2022-04-21,2022-06-23,63,1,0,0.0178323756687141,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_July22",2022-04-21,2022-07-21,91,1,0,0.114478114478114,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45B_Aug22",2022-04-21,2022-08-18,119,1,0,0.115954415954416,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Sept22",2022-04-21,2022-09-22,154,1,0,0.124636476942252,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Oct22",2022-04-21,2022-10-21,183,1,0,0.0778032036613272,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Nov22",2022-04-21,2022-11-18,211,1,0,0.0245098039215686,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Dec22",2022-04-21,2022-12-15,238,1,0,0.420979020979021,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Janv23",2022-04-21,2023-01-25,279,1,0,0.0339161575732041,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Feb23",2022-04-21,2023-02-21,306,1,0,0,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_March23",2022-04-21,2023-03-28,341,1,0,0.012012012012012,"Nestedness (SNE)"
"L5","L5_0.45_April22","L5_0.45_Apr23",2022-04-21,2023-05-03,377,1,0,0.152879156528792,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_June22",2022-05-19,2022-06-23,35,1,0,0.0498644986449865,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_July22",2022-05-19,2022-07-21,63,1,0,0.235089157614265,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45B_Aug22",2022-05-19,2022-08-18,91,1,0,0.204294350635814,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Sept22",2022-05-19,2022-09-22,126,1,0,0.0886699507389163,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Oct22",2022-05-19,2022-10-21,155,1,0,0.0169886742171885,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Nov22",2022-05-19,2022-11-18,183,1,0,0.0345300082214305,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Dec22",2022-05-19,2022-12-15,210,1,0,0.41958041958042,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Janv23",2022-05-19,2023-01-25,251,1,0,0.0399113082039911,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Feb23",2022-05-19,2023-02-21,278,1,0,0.0734274711168164,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_March23",2022-05-19,2023-03-28,313,1,0,0.0716774514683922,"Nestedness (SNE)"
"L5","L5_0.45_May22","L5_0.45_Apr23",2022-05-19,2023-05-03,349,1,0,0.280881195908733,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_July22",2022-06-23,2022-07-21,28,1,0,0.172424875461996,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45B_Aug22",2022-06-23,2022-08-18,56,1,0,0.119020408163265,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Sept22",2022-06-23,2022-09-22,91,1,0,0.141467727674624,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Oct22",2022-06-23,2022-10-21,120,1,0,0.0465819721718088,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Nov22",2022-06-23,2022-11-18,148,1,0,0.00343642611683849,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Dec22",2022-06-23,2022-12-15,175,1,0,0.460606060606061,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Janv23",2022-06-23,2023-01-25,216,1,0,0.00886524822695035,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Feb23",2022-06-23,2023-02-21,243,1,0,0.0188230632058649,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_March23",2022-06-23,2023-03-28,278,1,0,0.0277242972660762,"Nestedness (SNE)"
"L5","L5_0.45_June22","L5_0.45_Apr23",2022-06-23,2023-05-03,314,1,0,0.157699443413729,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45B_Aug22",2022-07-21,2022-08-18,28,1,0,0.00837320574162679,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Sept22",2022-07-21,2022-09-22,63,1,0,0.315823396712859,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Oct22",2022-07-21,2022-10-21,92,1,0,0.226860254083485,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Nov22",2022-07-21,2022-11-18,120,1,0,0.148809523809524,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Dec22",2022-07-21,2022-12-15,147,1,0,0.479060265577119,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Janv23",2022-07-21,2023-01-25,188,1,0,0.158297872340426,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Feb23",2022-07-21,2023-02-21,215,1,0,0.107744107744108,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_March23",2022-07-21,2023-03-28,250,1,0,0.0846003898635478,"Nestedness (SNE)"
"L5","L5_0.45_July22","L5_0.45_Apr23",2022-07-21,2023-05-03,286,1,0,0.0195094760312152,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Sept22",2022-08-18,2022-09-22,35,1,0,0.2623973727422,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Oct22",2022-08-18,2022-10-21,64,1,0,0.254385964912281,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Nov22",2022-08-18,2022-11-18,92,1,0,0.11760752688172,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Dec22",2022-08-18,2022-12-15,119,1,0,0.543364681295716,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Janv23",2022-08-18,2023-01-25,160,1,0,0.140460128005535,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Feb23",2022-08-18,2023-02-21,187,1,0,0.0971509971509972,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_March23",2022-08-18,2023-03-28,222,1,0,0.0651629072681704,"Nestedness (SNE)"
"L5","L5_0.45B_Aug22","L5_0.45_Apr23",2022-08-18,2023-05-03,258,1,0,0.0249089705395564,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Oct22",2022-09-22,2022-10-21,29,1,0,0.0509521358723623,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Nov22",2022-09-22,2022-11-18,57,1,0,0.0680698611733094,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Dec22",2022-09-22,2022-12-15,84,1,0,0.204545454545455,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Janv23",2022-09-22,2023-01-25,125,1,0,0.114337568058076,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Feb23",2022-09-22,2023-02-21,152,1,0,0.155795596177815,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_March23",2022-09-22,2023-03-28,187,1,0,0.157177225340818,"Nestedness (SNE)"
"L5","L5_0.45_Sept22","L5_0.45_Apr23",2022-09-22,2023-05-03,223,1,0,0.282635467980296,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_Nov22",2022-10-21,2022-11-18,28,1,0,0.0642594859241126,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_Dec22",2022-10-21,2022-12-15,55,1,0,0.350649350649351,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_Janv23",2022-10-21,2023-01-25,96,1,0,0.0529411764705882,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_Feb23",2022-10-21,2023-02-21,123,1,0,0.0961098398169336,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_March23",2022-10-21,2023-03-28,158,1,0,0.0894736842105263,"Nestedness (SNE)"
"L5","L5_0.45_Oct22","L5_0.45_Apr23",2022-10-21,2023-05-03,194,1,0,0.254458460200087,"Nestedness (SNE)"
"L5","L5_0.45_Nov22","L5_0.45_Dec22",2022-11-18,2022-12-15,27,1,0,0.399075500770416,"Nestedness (SNE)"
"L5","L5_0.45_Nov22","L5_0.45_Janv23",2022-11-18,2023-01-25,68,1,0,0.00470324748040314,"Nestedness (SNE)"
"L5","L5_0.45_Nov22","L5_0.45_Feb23",2022-11-18,2023-02-21,95,1,0,0.0306372549019608,"Nestedness (SNE)"
"L5","L5_0.45_Nov22","L5_0.45_March23",2022-11-18,2023-03-28,130,1,0,0.0410714285714286,"Nestedness (SNE)"
"L5","L5_0.45_Nov22","L5_0.45_Apr23",2022-11-18,2023-05-03,166,1,0,0.161418575063613,"Nestedness (SNE)"
"L5","L5_0.45_Dec22","L5_0.45_Janv23",2022-12-15,2023-01-25,41,1,0,0.507836990595611,"Nestedness (SNE)"
"L5","L5_0.45_Dec22","L5_0.45_Feb23",2022-12-15,2023-02-21,68,1,0,0.481118881118881,"Nestedness (SNE)"
"L5","L5_0.45_Dec22","L5_0.45_March23",2022-12-15,2023-03-28,103,1,0,0.368983957219251,"Nestedness (SNE)"
"L5","L5_0.45_Dec22","L5_0.45_Apr23",2022-12-15,2023-05-03,139,1,0,0.55705996131528,"Nestedness (SNE)"
"L5","L5_0.45_Janv23","L5_0.45_Feb23",2023-01-25,2023-02-21,27,1,0,0.0545607752264588,"Nestedness (SNE)"
"L5","L5_0.45_Janv23","L5_0.45_March23",2023-01-25,2023-03-28,62,1,0,0.0613747954173486,"Nestedness (SNE)"
"L5","L5_0.45_Janv23","L5_0.45_Apr23",2023-01-25,2023-05-03,98,1,0,0.206219312602291,"Nestedness (SNE)"
"L5","L5_0.45_Feb23","L5_0.45_March23",2023-02-21,2023-03-28,35,1,0,0.019019019019019,"Nestedness (SNE)"
"L5","L5_0.45_Feb23","L5_0.45_Apr23",2023-02-21,2023-05-03,71,1,0,0.160719113273858,"Nestedness (SNE)"
"L5","L5_0.45_March23","L5_0.45_Apr23",2023-03-28,2023-05-03,36,1,0,0.120551378446115,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45B_May22",2022-04-21,2022-05-19,28,1,1,0.00604185086943708,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_June22",2022-04-21,2022-06-23,63,1,1,0.00442086648983201,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_July22",2022-04-21,2022-07-21,91,1,1,0.119487908961593,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Aug22",2022-04-21,2022-08-18,119,1,1,0.105556933763334,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Sept22",2022-04-21,2022-09-22,154,1,1,0.0757281553398058,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Oct22",2022-04-21,2022-10-21,183,1,1,0.114795918367347,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Nov22",2022-04-21,2022-11-18,211,1,1,0.0314685314685315,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Dec22",2022-04-21,2022-12-15,238,1,1,0.0511006289308176,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Janv23",2022-04-21,2023-01-25,279,1,1,0.619235836627141,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Feb23",2022-04-21,2023-02-21,306,1,1,0.487562189054726,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_March23",2022-04-21,2023-03-28,341,1,1,0.536294691224269,"Nestedness (SNE)"
"L6","L6_0.45_April22","L6_0.45_Apr23",2022-04-21,2023-05-03,377,1,1,0.174825174825175,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_June22",2022-05-19,2022-06-23,35,1,1,0,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_July22",2022-05-19,2022-07-21,63,1,1,0.123873873873874,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Aug22",2022-05-19,2022-08-18,91,1,1,0.098547215496368,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Sept22",2022-05-19,2022-09-22,126,1,1,0.0897435897435897,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Oct22",2022-05-19,2022-10-21,155,1,1,0.110353535353535,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Nov22",2022-05-19,2022-11-18,183,1,1,0.0375952875952876,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Dec22",2022-05-19,2022-12-15,210,1,1,0.0556853582554517,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Janv23",2022-05-19,2023-01-25,251,1,1,0.623376623376623,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Feb23",2022-05-19,2023-02-21,278,1,1,0.490196078431373,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_March23",2022-05-19,2023-03-28,313,1,1,0.540598290598291,"Nestedness (SNE)"
"L6","L6_0.45B_May22","L6_0.45_Apr23",2022-05-19,2023-05-03,349,1,1,0.188405797101449,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_July22",2022-06-23,2022-07-21,28,1,1,0.16722972972973,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Aug22",2022-06-23,2022-08-18,56,1,1,0.109200968523002,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Sept22",2022-06-23,2022-09-22,91,1,1,0.0807692307692308,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Oct22",2022-06-23,2022-10-21,120,1,1,0.105555555555556,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Nov22",2022-06-23,2022-11-18,148,1,1,0.0351697851697852,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Dec22",2022-06-23,2022-12-15,175,1,1,0.0492601246105919,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Janv23",2022-06-23,2023-01-25,216,1,1,0.498701298701299,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Feb23",2022-06-23,2023-02-21,243,1,1,0.571895424836601,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_March23",2022-06-23,2023-03-28,278,1,1,0.393162393162393,"Nestedness (SNE)"
"L6","L6_0.45_June22","L6_0.45_Apr23",2022-06-23,2023-05-03,314,1,1,0.188405797101449,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Aug22",2022-07-21,2022-08-18,28,1,1,0.302336234539624,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Sept22",2022-07-21,2022-09-22,63,1,1,0.042188529993408,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Oct22",2022-07-21,2022-10-21,92,1,1,0.0157950157950158,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Nov22",2022-07-21,2022-11-18,120,1,1,0.104767689037352,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Dec22",2022-07-21,2022-12-15,147,1,1,0.0594594594594595,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Janv23",2022-07-21,2023-01-25,188,1,1,0.492424242424242,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Feb23",2022-07-21,2023-02-21,215,1,1,0.541062801932367,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_March23",2022-07-21,2023-03-28,250,1,1,0.295384615384615,"Nestedness (SNE)"
"L6","L6_0.45_July22","L6_0.45_Apr23",2022-07-21,2023-05-03,286,1,1,0.0242424242424242,"Nestedness (SNE)"
"L6","L6_0.45_Aug22","L6_0.45_Sept22",2022-08-18,2022-09-22,35,1,1,0.215873015873016,"Nestedness (SNE)"
"L6","L6_0.45_Aug22","L6_0.45_Oct22",2022-08-18,2022-10-21,64,1,1,0.220247933884298,"Nestedness (SNE)"
"L6","L6_0.45_Aug22","L6_0.45_Nov22",2022-08-18,2022-11-18,92,1,1,0.159340659340659,"Nestedness (SNE)"
"L6","L6_0.45_Aug22","L6_0.45_Dec22",2022-08-18,2022-12-15,119,1,1,0.159883720930233,"Nestedness (SNE)"
